name,type,variable,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,continent,region
Congo,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,27.0,26.60066007,26.20915033,25.82524272,25.44871795,25.07936508,24.71698113,24.36137072,24.01234568,23.66972477,23.33333333,23.003003,22.67857143,22.35988201,22.04678363,21.73913043,23.95209581,25.28334786,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,26.17230098,Africa,Sub-Saharan Africa
Congo,country,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,Africa,Sub-Saharan Africa
Congo,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,0.0248,0.02528,0.02576,0.02624,0.02672,0.0272,0.02768,0.02816,0.02864,0.02912,0.0296,0.03008,0.03056,0.03104,0.03152,0.032,0.042566667,0.053133333,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,Africa,Sub-Saharan Africa
Congo,country,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,0.002625298,0.002609387,0.002593477,0.002577566,0.002561655,0.002545744,0.002529833,0.002496787,0.002498011,0.0024821,0.002466189,0.002450278,0.002434368,0.002418457,0.002402546,0.002386635,0.002386635,0.001435726,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,0.001197221,Africa,Sub-Saharan Africa
Congo,country,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,0.006443914,0.006412092,0.006380271,0.006348449,0.006316627,0.006284805,0.006252983,0.006221162,0.00618934,0.006157518,0.006125696,0.006093874,0.006062053,0.006030231,0.005998409,0.005966587,0.006573964,0.006939344,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,0.007183328,Africa,Sub-Saharan Africa
Congo,country,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,0.014797136,0.015083532,0.015369928,0.015656325,0.015942721,0.016229117,0.016515513,0.016801909,0.017088306,0.017374702,0.017661098,0.017947494,0.01823389,0.018520286,0.018806683,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,0.019093079,Africa,Sub-Saharan Africa
Congo,country,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,0.023866348,0.024105012,0.024343675,0.024582339,0.024821002,0.025059666,0.025298329,0.025536993,0.025775656,0.02601432,0.026252983,0.026491647,0.02673031,0.026968974,0.027207637,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,0.027446301,Africa,Sub-Saharan Africa
Congo,country,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.0404,0.0408,0.0412,0.0416,0.042,0.0424,0.0428,0.0432,0.0436,0.044,0.0444,0.0448,0.0452,0.0456,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,Africa,Sub-Saharan Africa
Congo,country,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.0404,0.0408,0.0412,0.0416,0.042,0.0424,0.0428,0.0432,0.0436,0.044,0.0444,0.0448,0.0452,0.0456,0.046,0.061233333,0.076466667,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,Africa,Sub-Saharan Africa
Congo,country,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,18.3194388,17.97430475,17.63517491,17.30685217,16.98493689,16.67020578,16.33833297,16.01110902,15.71217049,15.42388261,15.23618511,15.04033961,14.77146759,14.34308208,13.93414345,13.72818375,17.77066822,21.44594267,24.8079682,23.89633213,23.03771201,22.29235956,21.4191332,20.54998667,19.8927311,19.34415509,18.87958224,18.42890102,17.98892455,17.55851946,17.13694851,16.72406102,16.32642597,15.94008891,15.56299253,15.19443575,Africa,Sub-Saharan Africa
Costa Rica,country,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.673,1.731,1.937,2.302,2.151,2.0,2.095646432,2.07043784,2.075019024,2.092895183,2.092895183,Americas,Latin America and the Caribbean
Costa Rica,country,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.55651896,70.21118641,70.6281589,72.09718174,73.14079566,81.96721311,68.63016293,65.97668356,66.16604592,60.71932866,60.71932866,Americas,Latin America and the Caribbean
Costa Rica,country,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312613,0.345669,0.395457,0.408588,0.364915,0.18,0.35693,0.39813,0.40882,0.47886,0.47886,Americas,Latin America and the Caribbean
Costa Rica,country,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.025708,2.120452,2.348233,2.78543,2.557797,2.26,2.69673,2.74,2.72726,2.96797,2.96797,Americas,Latin America and the Caribbean
Costa Rica,country,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.139,0.174,0.24,0.23,0.22,0.22887,0.22916,0.23284,0.24534,0.24534,Americas,Latin America and the Caribbean
Costa Rica,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.678338691,5.637986661,6.344501625,7.516647966,7.820726639,9.016393443,7.49524593,7.302424884,7.424559464,7.117833809,7.117833809,Americas,Latin America and the Caribbean
Costa Rica,country,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.055985,1.006211,1.075627,1.294393,1.109498,2.0,2.040646432,2.01205784,2.005509024,2.009581968,2.009581968,Americas,Latin America and the Caribbean
Costa Rica,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.757,0.745134133,0.733268267,0.7214024,0.709536533,0.697670667,0.6858048,0.673938933,0.662073067,0.6502072,0.638341333,0.626475467,0.6146096,0.602743733,0.590877867,0.579012,0.5954191,0.6315322,0.6509126,0.5599032,0.21,0.729019132,0.838537829,0.8282193,1.1086,1.1086,Americas,Latin America and the Caribbean
Costa Rica,country,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.855326126,2.954765891,3.306856199,3.929687649,3.647940868,3.412969283,3.576334187,3.533163993,3.540989988,3.571488116,3.571488116,Americas,Latin America and the Caribbean
Costa Rica,country,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146777075,0.237268896,0.29705368,0.409698104,0.390063412,0.375426621,0.390579056,0.390579056,0.397338096,0.418668312,0.418668312,Americas,Latin America and the Caribbean
Costa Rica,country,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988205673,1.016362824,1.078154967,1.111156909,0.949555447,0.358361775,1.244110649,1.430949342,1.41334427,1.891806029,1.891806029,Americas,Latin America and the Caribbean
Costa Rica,country,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.990308874,4.208397611,4.682064846,5.450542662,4.987559727,4.163822526,5.211023891,5.355170649,5.351672355,5.881962457,5.881962457,Americas,Latin America and the Caribbean
Costa Rica,country,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.338321,2.466121,2.74369,3.194018,2.92271,2.44,3.05366,3.13813,3.13608,3.44683,3.44683,Americas,Latin America and the Caribbean
Costa Rica,country,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.338012,2.4654191,2.7425322,3.1929126,2.9409032,2.44,3.053535563,3.138135669,3.136078324,3.446835183,3.446835183,Americas,Latin America and the Caribbean
Costa Rica,country,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.2961161,522.7612922,575.3018123,662.6997545,604.2540391,496.6236714,615.9031177,627.6832487,622.939806,681.1943394,678.2752022,Americas,Latin America and the Caribbean
Croatia,country,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.0059,0.0057,0.0073,0.0061,0.0053,0.0032,0.0063,0.011,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.076,Europe,Southern Europe
Croatia,country,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.028770706,0.931198656,1.202890704,0.991156194,0.835491499,0.491573034,0.981789038,1.593510068,6.880633111,6.688562439,6.618527792,6.825479284,6.909794954,6.978112562,6.870427764,7.645244557,7.711328449,7.622868606,7.524752475,7.584830339,7.480314961,Europe,Southern Europe
Croatia,country,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4496,0.4887,0.465123498,0.463604882,0.433302933,0.43068761,0.400370394,0.419269653,0.433858887,0.415024277,0.411462866,0.407,0.404,0.401,0.415,Europe,Southern Europe
Croatia,country,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2135,0.2012,0.217880503,0.200802118,0.219449067,0.19822039,0.179541606,0.201572347,0.202752114,0.260948723,0.257243134,0.265,0.254,0.264,0.264,Europe,Southern Europe
Croatia,country,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0628,0.074614286,0.086428571,0.098242857,0.110057143,0.121871429,0.133685714,0.1455,0.51464952,0.54256708,0.57877462,0.54738592,0.57877692,0.54878372,0.56265022,0.469516,0.46852,0.483,0.5,0.486,0.475,Europe,Southern Europe
Croatia,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95030514,12.18960045,14.24166098,15.96295351,17.34939759,18.72147121,20.83351886,21.07779226,46.59361221,47.74991831,50.40310405,49.16014812,52.62144528,50.3878233,50.86378543,47.23111373,47.53831059,48.44533601,49.5049505,48.50299401,46.7519685,Europe,Southern Europe
Croatia,country,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053,0.0032,0.0063,0.0106,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,Europe,Southern Europe
Croatia,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5255,0.5309,0.5279,0.5239,0.5123,0.5062,0.5048,0.5318,0.5134,0.5111,0.519,0.5259,0.5017,0.5338,0.5139,0.517701,0.493517,0.490089,0.445111,0.464336,0.46754,0.448566,0.441043,0.438,0.434,0.44,0.465,Europe,Southern Europe
Croatia,country,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013116941,0.012672299,0.016351415,0.013561583,0.011783015,0.007114273,0.01447364,0.0244376,0.104479767,0.098797859,0.096048405,0.095433493,0.089085661,0.09631626,0.097238548,0.11489504,0.114642321,0.113885454,0.110077526,0.112136776,0.112919828,Europe,Southern Europe
Croatia,country,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139617608,0.165849778,0.192081948,0.218314118,0.244546289,0.270778459,0.307129977,0.323242799,0.707506081,0.70532192,0.731452356,0.687354612,0.678430582,0.695484148,0.7198854,0.709803416,0.70673974,0.723772028,0.724194251,0.717085172,0.705748924,Europe,Southern Europe
Croatia,country,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122276567,1.182303246,1.141396176,1.136282792,1.153846154,1.169186305,1.152607144,1.185890077,0.70647569,0.672996717,0.623704219,0.615406648,0.521750098,0.588461931,0.598196194,0.678131691,0.665292016,0.656339851,0.62860061,0.649212913,0.690891052,Europe,Southern Europe
Croatia,country,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.275011116,1.360858794,1.34920282,1.368258909,1.410309344,1.447246395,1.47421076,1.533570476,1.518461539,1.477116496,1.45120498,1.398194753,1.289266341,1.380262339,1.415320142,1.502830147,1.486674077,1.493997332,1.462872388,1.47843486,1.509559804,Europe,Southern Europe
Croatia,country,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5735,0.612114286,0.606871429,0.615442857,0.634357143,0.650971429,0.6631,0.6898,0.683004,0.664407,0.652752,0.628908,0.579912,0.620842,0.636611,0.675973,0.668706,0.672,0.658,0.665,0.679,Europe,Southern Europe
Croatia,country,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5735,0.612114286,0.606871429,0.615442857,0.634357143,0.650971429,0.641685714,0.6903,1.10454952,1.13626808,1.14829162,1.11347492,1.09988792,1.08911972,1.10619022,0.994082,0.985563,0.997,1.01,1.002,1.016,Europe,Southern Europe
Croatia,country,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1929949,142.131162,140.8036064,142.6635515,146.9848331,150.8290933,148.7231966,160.1427203,256.8036,265.4320944,269.6003743,262.463569,260.66913,260.3227217,267.4254069,243.6953324,244.8684031,250.104482,255.4402449,255.3119928,260.0442741,Europe,Southern Europe
Cuba,country,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.666,2.678090909,2.690181818,2.702272727,2.714363636,2.726454546,2.738545455,2.750636364,2.762727273,2.774818182,2.786909091,2.799,2.476,3.281,3.603,3.569,3.885666667,4.202333333,4.519,4.519,4.519,4.519,4.519,4.519,4.519,4.519,4.519,4.519,Americas,Latin America and the Caribbean
Cuba,country,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.16100557,51.34311866,51.52487836,51.70628568,51.88734166,52.06804732,52.24840366,52.4284117,52.60807246,52.78738692,52.9663561,53.14498099,50.15496182,57.17771097,59.48685775,59.29211626,61.36005938,63.23307762,64.93749102,64.93749102,64.93749102,64.93749102,64.93749102,64.93749102,64.93749102,64.93749102,64.93749102,64.93749102,Americas,Latin America and the Caribbean
Cuba,country,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.644,2.644,2.644,2.644,2.644,2.644,2.644,2.644,2.644,2.644,Americas,Latin America and the Caribbean
Cuba,country,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.314,4.314,4.314,4.314,4.314,4.314,4.314,4.314,4.314,4.314,Americas,Latin America and the Caribbean
Cuba,country,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,0.162,0.19215,0.2223,0.25245,0.2826,0.31275,0.3429,0.37305,0.4032,0.43335,0.4635,0.49365,0.5238,0.55395,0.5841,0.61425,0.6444,0.67455,0.7047,0.73485,0.765,0.764641667,0.764283333,0.763925,0.763566667,0.763208333,0.76285,0.762491667,0.762133333,0.761775,0.761416667,0.761058333,0.7607,0.75725,0.7538,0.75035,0.7469,0.74345,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,Americas,Latin America and the Caribbean
Cuba,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.68048359,14.65935592,14.63826925,14.61722346,14.59621842,14.57525403,14.55433017,14.53344671,14.51260355,14.49180056,14.47103762,14.45031463,15.40907894,13.19653204,12.44551578,12.46563167,11.79458566,11.18679263,10.63371174,10.63371174,10.63371174,10.63371174,10.63371174,10.63371174,10.63371174,10.63371174,10.63371174,10.63371174,Americas,Latin America and the Caribbean
Cuba,country,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,0.6854,Americas,Latin America and the Caribbean
Cuba,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,0.729,0.78155,0.8341,0.88665,0.9392,0.99175,1.0443,1.09685,1.1494,1.20195,1.2545,1.30705,1.3596,1.41215,1.4647,1.51725,1.5698,1.62235,1.6749,1.72745,1.78,1.773333333,1.766666667,1.76,1.753333333,1.746666667,1.74,1.733333333,1.726666667,1.72,1.713333333,1.706666667,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,Americas,Latin America and the Caribbean
Cuba,country,SDG 6.4.2. Agricultural Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.172544297,9.214143847,9.255743397,9.297342946,9.338942496,9.380542045,9.421422539,9.463019611,9.504616688,9.54621377,9.587810857,9.629407948,8.518146844,11.28770442,12.39553433,12.27855782,13.36804138,14.45752761,15.54567564,15.54567564,15.54567564,15.54567564,15.54567564,15.54567564,15.54567564,15.54567564,15.54567564,15.54567564,Americas,Latin America and the Caribbean
Cuba,country,SDG 6.4.2. Industrial Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.632031653,2.630798784,2.629565916,2.628333047,2.627100178,2.625867309,2.62443414,2.623401571,2.622168702,2.620935834,2.619702965,2.618470096,2.617237227,2.605306304,2.59337538,2.581444457,2.569513534,2.557582611,2.545651687,2.545651687,2.545651687,2.545651687,2.545651687,2.545651687,2.545651687,2.545651687,2.545651687,2.545651687,Americas,Latin America and the Caribbean
Cuba,country,SDG 6.4.2. Municipal Sector Contribution to Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12420437,6.101267275,6.07833018,6.055393085,6.032455989,6.009518894,5.98612493,5.963190025,5.940255116,5.917320202,5.894385284,5.871450363,5.848485313,5.848819148,5.848679067,5.848538985,5.848589777,5.848607189,5.848118741,5.848118741,5.848118741,5.848118741,5.848118741,5.848118741,5.848118741,5.848118741,5.848118741,5.848118741,Americas,Latin America and the Caribbean
Cuba,country,SDG 6.4.2. Water Stress [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.92878032,17.94620991,17.96363949,17.98106908,17.99849866,18.01592825,18.03198161,18.04941119,18.06684078,18.08427037,18.10169995,18.11912954,16.98365732,19.7414416,20.83743334,20.70858421,21.78622627,22.86386834,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,23.93944607,Americas,Latin America and the Caribbean
Cuba,country,Total freshwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.211,5.216065909,5.221131818,5.226197727,5.231263636,5.236329546,5.240995455,5.246061364,5.251127273,5.256193182,5.261259091,5.266325,4.9363,5.73785,6.0564,6.01895,6.332166667,6.645383333,6.958,6.958,6.958,6.958,6.958,6.958,6.958,6.958,6.958,6.958,Americas,Latin America and the Caribbean
Cuba,country,Total water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.211,5.216065909,5.221131818,5.226197727,5.231263636,5.236329546,5.241395455,5.246461364,5.251527273,5.256593182,5.261659091,5.266725,4.9367,5.73825,6.0568,6.01935,6.332566667,6.645783333,6.959,6.959,6.959,6.959,6.959,6.959,6.959,6.959,6.959,6.959,Americas,Latin America and the Caribbean
Cuba,country,Total water withdrawal per capita [m3/inhab/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9636008,475.8311577,474.7375114,473.6143297,472.4670312,471.3545925,470.327833,469.3804386,468.4938745,467.720198,467.1816971,466.9682716,437.368746,508.1802114,536.2506141,532.8080093,560.3262296,587.9572185,615.9406212,616.6169359,617.2026503,617.7205464,618.6971726,619.8385017,621.1814391,622.6538637,625.687366,629.2145803,Americas,Latin America and the Caribbean
Cyprus,country,Agricultural water withdrawal [10^9 m3/year],,,,,,,,,,,,,,0.13,0.132,0.134,0.136,0.138,0.14,0.143,0.146,0.149,0.152,0.155,0.1572,0.1594,0.1616,0.1638,0.166,0.162666667,0.159333333,0.156,0.154385714,0.152771429,0.151157143,0.149542857,0.147928571,0.146314286,0.1447,0.1391,0.1606,0.1808,0.2039,0.1654,0.1532,0.143,0.111,0.141,0.1494,0.1646,0.171,0.1676,0.176,0.195,0.2,0.186,0.175,0.166,0.172,0.18,0.177,Asia,Western Asia
Cyprus,country,Agricultural water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,83.87096774,82.81053952,81.80708181,80.85612366,79.95365006,79.0960452,78.74449339,78.41031149,78.09224319,77.78915046,77.5,76.60818713,75.76045627,74.95361781,74.18478261,73.45132743,73.60482655,73.7654321,73.93364929,73.99520712,74.05817175,74.12259194,74.18851878,74.25600574,74.32510885,74.39588689,73.42583516,75.93893542,76.82875008,77.80321614,72.79471864,69.35040579,66.02031394,68.18181818,76.79738562,73.16356513,74.04408457,67.32283465,65.64825695,63.30935252,66.32653061,63.89776358,62.62626263,61.18881119,60.58394161,62.54545455,62.28373702,61.24567474,Asia,Western Asia
Cyprus,country,Fresh groundwater withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.145,0.145,0.145,0.145,0.145,0.13,0.145,0.14,0.155,0.155,0.14,0.135,0.15,0.155,0.155,0.155,0.135,0.135,0.135,0.135,Asia,Western Asia
Cyprus,country,Fresh surface water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0257,0.02438,0.02306,0.02174,0.02042,0.0191,0.0305,0.0393,0.0609,0.0658,0.1003,0.0668,0.082,0.082,0.063,0.061,0.052,0.067,0.096,0.1,0.088,Asia,Western Asia
Cyprus,country,Industrial water withdrawal [10^9 m3/year],,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.005,0.005,0.005,0.005,0.004785714,0.004571429,0.004357143,0.004142857,0.003928571,0.003714286,0.0035,0.004142857,0.004785714,0.005428571,0.006071429,0.006714286,0.007357143,0.008,0.007,0.006,0.0054,0.0048,0.0042,0.0036,0.003,0.006,0.004,0.017,0.017,0.017,0.017,0.017,0.017,Asia,Western Asia
Cyprus,country,Industrial water withdrawal as % of total water withdrawal [%],,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487329435,0.950570342,1.391465677,1.811594203,2.212389381,2.262443439,2.314814815,2.369668246,2.293735022,2.216066482,2.136602452,2.055279943,1.972032987,1.886792453,1.799485861,2.186863736,2.262901918,2.306805075,2.31670755,2.955045583,3.330423255,3.693444137,4.2997543,3.267973856,2.64446621,2.159244265,1.653543307,1.410105758,1.079136691,2.040816327,1.277955272,5.723905724,5.944055944,6.204379562,6.181818182,5.882352941,5.882352941,Asia,Western Asia
Cyprus,country,Irrigation water requirement [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,0.0921,Asia,Western Asia
Cyprus,country,Irrigation water withdrawal [10^9 m3/year],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1442,0.1385,0.1596,0.1797,0.2027,0.1643,0.1522,0.142,0.11,0.14,0.15,0.16,0.17,0.1666,0.175,0.194,0.199,0.185,0.174,0.165,0.171,0.179,0.176,Asia,Western Asia
Cyprus,country,Municipal water withdrawal [10^9 m3/year],,,,,,,,,,,,,,0.025,0.0274,0.0298,0.0322,0.0346,0.037,0.0386,0.0402,0.0418,0.0434,0.045,0.047,0.049,0.051,0.053,0.055,0.053333333,0.051666667,0.05,0.049471429,0.048942857,0.048414286,0.047885714,0.047357143,0.046828571,0.0463,0.0462,0.0461,0.0491,0.0521,0.0551,0.06035,0.0656,0.0448,0.0366,0.0494,0.0529,0.0788,0.0841,0.099,0.099,0.113,0.11,0.111,0.108,0.103,0.109,0.112,Asia,Western Asia
